"gid"|"geom"|"categoria"|"nome"|"citta"|"indirizzo"|"numero"|"cap"|"fonte"|"note"|"pubblicabile"|"verificato"|"datains"|"utenins"|"datamod"|"utenmod"|"dataver"|"utenver"|"distanza_minima"|"comune_ist"|"comune_nom"
"629"|"0101000020787F000070697623B7991841036A0F5E53FD5241"|"Banche-ATM"|""|"Santena"|"PIAZZA MARTIRI DELLA LIBERTA', 12 SANTENA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001257"|"Santena"
"6001"|"0101000020787F0000EC1A6DCFAC9F18419D64469D8DFD5241"|"Poste"|""|"Santena"|"VIA SAMBUY NR.17, SANTENA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001257"|"Santena"
"8189"|"0101000020787F00009FE3C825F59818417868C5A578FD5241"|"Scuola"|"Scuola - Infanzia"|"Santena"|"Via Milite Ignoto 4"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001257"|"Santena"
"8203"|"0101000020787F0000B53B0AD75999184146C0F5C868FD5241"|"Scuola"|"Scuola - Primaria"|"Santena"|"Via Vittorio Veneto 25"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001257"|"Santena"
"8739"|"0101000020787F0000B68DC2F5C6A818415C6E3D5AA7FD5241"|"Scuola"|"Scuola - Infanzia"|"Santena"|"Via Brignole"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001257"|"Santena"
"9596"|"0101000020787F0000FC6E3D0A54A81841C3D4A34065FD5241"|"Scuola"|"Scuola - Sec. 1 Gr."|"Santena"|"Via Tetti Agostino, 31"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001257"|"Santena"
"9710"|"0101000020787F0000625C40A4DA9C18411D1A981804FE5241"|"Scuola"|"Scuola - Primaria"|"Santena"|"Via Vignasso 6"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001257"|"Santena"
"9711"|"0101000020787F00006283EB5131991841E1598FE266FD5241"|"Scuola"|"Scuola - Primaria"|"Santena"|"Via Vittorio Veneto 25"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001257"|"Santena"
"11338"|"0101000020787F0000CEE951B8AD9C18411F64662602FE5241"|"Scuola"|"Scuola - Infanzia-primaria"|"Santena"|"Via Vignasso 6"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001257"|"Santena"
"11339"|"0101000020787F000015A2703D5B95184184CACCFCE5FC5241"|"Scuola"|"Scuola - Primaria"|"Santena"|"Via G. Gozzano 6"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001257"|"Santena"
"11755"|"0101000020787F00007A08D7A3BF951841AE265CCF8DFD5241"|"Scuola"|"Scuola - Infanzia"|"Santena"|"Via Milite Ignoto 34"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001257"|"Santena"
"11418"|"0101000020787F000013AE47E1B6E01D415697991930D55241"|"Scuola"|"Scuola - Primaria"|"Fraconalto"|""|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006069"|"Fraconalto"
"5098"|"0101000020787F000031CDC6B1C22A15412561C0480BBC5241"|"Poste"|""|"Sambuco"|"VIA UMBERTO I 46, SAMBUCO, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004204"|"Sambuco"
"6279"|"0101000020787F0000FA94BF03D31D1C410C8BA052047E5341"|"Poste"|""|"Craveggia"|"PIAZZA UMBERTO I 10, CRAVEGGIA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103024"|"Craveggia"
"11717"|"0101000020787F0000FAFFFFFFCF1B1C41C2FDFF3F017E5341"|"Scuola"|"Scuola - Infanzia-primaria"|"Craveggia"|"Via All'asilo 5"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103024"|"Craveggia"
"5192"|"0101000020787F0000F26FA05065191D412E0E8B582C035341"|"Poste"|""|"Bassignana"|"ITALIA 41-A (VIA), VALENZA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006013"|"Bassignana"
"236"|"0101000020787F0000F1CCAFD79A3D1D41AA23279983025341"|"Banche-ATM"|""|"Bassignana"|"VIA DELLA VITTORIA, 11 BASSIGNANA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006013"|"Bassignana"
"5394"|"0101000020787F00005E2D5B07D03D1D41CFFD90DD81025341"|"Poste"|""|"Bassignana"|"DEL TEMPIO 1 (VIA), BASSIGNANA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006013"|"Bassignana"
"9948"|"0101000020787F0000376780F9523E1D41F17D810180025341"|"Scuola"|"Scuola - Infanzia"|"Bassignana"|"Via Della Vittoria 19"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006013"|"Bassignana"
"563"|"0101000020787F0000E4BE96D59D481A413706328B1C335341"|"Banche-ATM"|""|"Salussola"|"VIA MARTIRI DELLA LIBERTA', 45 SALUSSOLA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"096058"|"Salussola"
"1036"|"0101000020787F00009A561C2212481A41DF594C6BCA325341"|"Banche-ATM"|""|"Salussola"|"VIA MARTIRI DELLA LIBERTA', 41 SALUSSOLA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"096058"|"Salussola"
"5103"|"0101000020787F0000F58A7ACF97431A41F7C7E9BC2E335341"|"Poste"|""|"Salussola"|"VIA C. NANI, SALUSSOLA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"096058"|"Salussola"
"8499"|"0101000020787F000050703D0AC8431A41C6D4A3C04C335341"|"Scuola"|"Scuola - Infanzia"|"Salussola"|"Piazza Garibaldi 3"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"096058"|"Salussola"
"11363"|"0101000020787F0000CC84EB512C451A41BDFDFF2F1F335341"|"Scuola"|"Scuola - Primaria"|"Salussola"|"Via Bignami 2"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"096058"|"Salussola"
"511"|"0101000020787F0000CFF59045E42218415B657120DBE95241"|"Banche-ATM"|""|"Racconigi"|"VIA GARIBALDI, 1 RACCONIGI"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004179"|"Racconigi"
"512"|"0101000020787F00005D72D05519221841494EBD22E6E95241"|"Banche-ATM"|""|"Racconigi"|"VIA SAN GIOVANNI, 4/6 RACCONIGI"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004179"|"Racconigi"
"514"|"0101000020787F0000BC028665B21E18415E424D9BB6E95241"|"Banche-ATM"|""|"Racconigi"|"CORSO PRINCIPI DI PIEMONTE, 28 RACCONIGI"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004179"|"Racconigi"
"515"|"0101000020787F0000EA3C4C43C121184166D4A3BEECE95241"|"Banche-ATM"|""|"Racconigi"|"PIAZZA ROMA, 6 RACCONIGI"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004179"|"Racconigi"
"516"|"0101000020787F00008128A67EE5211841A61C7E39EFE95241"|"Banche-ATM"|""|"Racconigi"|"PIAZZA ROMA, 8 RACCONIGI"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004179"|"Racconigi"
"517"|"0101000020787F0000080E4EB19F231841C6D7EBCCE0E95241"|"Banche-ATM"|""|"Racconigi"|"VIA CASTELLI, 2/A RACCONIGI"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004179"|"Racconigi"
"521"|"0101000020787F000098580770781E1841DA303181C0E95241"|"Banche-ATM"|""|"Racconigi"|"CORSO PRINCIPI DI PIEMONTE, 10 RACCONIGI"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004179"|"Racconigi"
"5056"|"0101000020787F0000F1FF4DB9F218184125A6A19DD3E95241"|"Poste"|""|"Racconigi"|"REGINA MARGHERITA 36 (VIA), RACCONIGI, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004179"|"Racconigi"
"11102"|"0101000020787F00000E3D289696201841C8B9C7E29FE95241"|"Scuola"|"Scuola - Infanzia"|"Racconigi"|"Via Priotti 2"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004179"|"Racconigi"
"11106"|"0101000020787F00006A47522A152B1841D6C9B5093EEA5241"|"Scuola"|"Scuola - Infanzia"|"Racconigi"|"Corso Regina Elena 73"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004179"|"Racconigi"
"11107"|"0101000020787F0000F905BD7B0F2718416F05F43317EA5241"|"Scuola"|"Scuola - Infanzia-primaria"|"Racconigi"|"Piazza Iv Novembre 30"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004179"|"Racconigi"
"11108"|"0101000020787F0000284A7990BE1F1841D15809DF2AE95241"|"Scuola"|"Scuola - Sec. 1 Gr."|"Racconigi"|"Via Sacco e Vanzetti 1"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004179"|"Racconigi"
"11109"|"0101000020787F0000021146A433211841478E2118B7E95241"|"Scuola"|"Scuola - Sec. 2 Gr."|"Racconigi"|"Via Sacco e Vanzetti 1"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004179"|"Racconigi"
"11184"|"0101000020787F0000146E3D0A64211841BFD4A300BCE95241"|"Scuola"|"Scuola - Sec. 2 Gr."|"Racconigi"|"Piazza Muzzone, 6"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004179"|"Racconigi"
"1047"|"0101000020787F00005EDA0F18EC2218416AD310FDF3E95241"|"Banche-ATM"|""|"Racconigi"|"VIA STEFANO TEMPIA, 11 RACCONIGI"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"004179"|"Racconigi"
"5746"|"0101000020787F00007EFB06E25F9A1941084D757C8CE55241"|"Poste"|""|"Piobesi D'alba"|"VIA PROVINCIALE  32, GUARENE, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004168"|"Piobesi d'Alba"
"6485"|"0101000020787F0000247EA290A8931941843F2A68E2E55241"|"Poste"|""|"Piobesi D'alba"|"SAN PIETRO 21 (PIAZZA), PIOBESI D'ALBA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004168"|"Piobesi d'Alba"
"8369"|"0101000020787F0000F36F3D0AA8931941C6D4A3C0F4E55241"|"Scuola"|"Scuola - Infanzia-primaria"|"Piobesi D`alba"|"Via Comunita` 6"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004168"|"Piobesi d'Alba"
"9839"|"0101000020787F0000F36F3D0ADC931941C7D4A340EFE55241"|"Scuola"|"Scuola - Primaria"|"Piobesi D`alba"|"Via Comunita` 6"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004168"|"Piobesi d'Alba"
"9331"|"0101000020787F000029FFFFFF4F641941BBFDFF3F130A5341"|"Scuola"|"Scuola - Infanzia-primaria"|"Moncucco Torinese"|"Piazza Statuto 1"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"005070"|"Moncucco Torinese"
"5113"|"0101000020787F0000586F38CFC6B31A416C75C70DD85C5341"|"Poste"|""|"Vocca"|"LOC.CENTRO, SABBIA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"002166"|"Vocca"
"5700"|"0101000020787F000064D83AED52F91D41FE4BA5C801F25241"|"Poste"|""|"Villaromagnano"|"VIA XXV APRILE 1, VILLAROMAGNANO, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006186"|"Villaromagnano"
"11369"|"0101000020787F0000DAA3703D16F91D41BCFDFFAF04F25241"|"Scuola"|"Scuola - Sec. 1 Gr."|"Villaromagnano"|"Piazza Xxv Aprile 1"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006186"|"Villaromagnano"
"5663"|"0101000020787F00004E41D104039C1A41BAE6E4D92FCA5241"|"Poste"|""|"Castelletto Uzzone"|"CONTE APPIANI 1 (VIA), CASTELLETTO UZZONE, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004050"|"Castelletto Uzzone"
"10406"|"0101000020787F00004414AE4736911A414CC0F5686ECB5241"|"Scuola"|"Scuola - Primaria"|"Castelletto Uzzone"|"P.zza Della Chiesa N. 6"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"004050"|"Castelletto Uzzone"
"1945"|"0101000020787F0000FE96794744411E417D9187EDF5E45241"|"Banche-ATM"|""|"Borghetto Di Borbera"|"VIA ROMA, 122/124 BORGHETTO DI BORBERA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006018"|"Borghetto di Borbera"
"1946"|"0101000020787F0000BB2349ADF83C1E41A761706EF3E45241"|"Banche-ATM"|""|"Borghetto Di Borbera"|"VIA SAN MICHELE, 2 BORGHETTO DI BORBERA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006018"|"Borghetto di Borbera"
"5469"|"0101000020787F0000A50EB092643F1E415C7E44CAF4E45241"|"Poste"|""|"Borghetto Di Borbera"|"ROMA 63 (VIA), BORGHETTO DI BORBERA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006018"|"Borghetto di Borbera"
"5470"|"0101000020787F00005F80023D33531E41C2AEEEEAD4E45241"|"Poste"|""|"Borghetto Di Borbera"|"VIA PROVINCIALE 14, BORGHETTO DI BORBERA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006018"|"Borghetto di Borbera"
"11738"|"0101000020787F00002474284F5A481E4116368F65E8E45241"|"Scuola"|"Scuola - Infanzia-primaria"|"Borghetto Di Borbera"|"Piazza Europa"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006018"|"Borghetto di Borbera"
"1407"|"0101000020787F000094A25A94774218418B7051E6E5265341"|"Banche-ATM"|""|"Favria"|"VIA CAPORAL CATTANEO, 2 FAVRIA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001101"|"Favria"
"1408"|"0101000020787F000056ADB6EFED4118417ADB9603E2265341"|"Banche-ATM"|""|"Favria"|"VIA G. SERVAIS, 1 FAVRIA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001101"|"Favria"
"6350"|"0101000020787F000049E76C56244118414D0B538DFB265341"|"Poste"|""|"Favria"|"PIAZZA MARTIRI LIBERTA'  27, FAVRIA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001101"|"Favria"
"1620"|"0101000020787F0000C03FD84A370D1C4183E8F81896025341"|"Banche-ATM"|""|"Lu"|"VIA MAMELI, 71 LU"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"300"|"006089"|"Lu"
"8840"|"0101000020787F0000AED4A370123D1841DD598FF200275341"|"Scuola"|"Scuola - Primaria"|"Favria"|"Via L. Sormano 3"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001101"|"Favria"
"8841"|"0101000020787F0000A5FDFFFF9B3D1841B6FDFFBFF6265341"|"Scuola"|"Scuola - Sec. 1 Gr."|"Favria"|"Piazza Della Repubblica 6"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001101"|"Favria"
"10150"|"0101000020787F0000A2FDFFFFFF3C1841B6FDFFFF00275341"|"Scuola"|"Scuola - Primaria"|"Favria"|"Piazza Della Repubblica 6"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001101"|"Favria"
"10189"|"0101000020787F00007CA1703D653E184143C0F5C8F3265341"|"Scuola"|"Scuola - Infanzia"|"Favria"|"Corso Matteotti 46"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001101"|"Favria"
"10694"|"0101000020787F00002212AE478B3E18411A6466F6F3265341"|"Scuola"|"Scuola - Infanzia-primaria-sec. 1 Gr."|"Favria"|"Corso Matteotti 46"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"001101"|"Favria"
"6354"|"0101000020787F00003492A291C3971C41B9AAE712B4765341"|"Poste"|""|"Falmenta"|"PIAZZA DELLA CHIESA  1, FALMENTA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"103030"|"Falmenta"
"6112"|"0101000020787F00006A97246460211941E93522640E0D5341"|"Poste"|""|"Sciolze"|"VIA ROMA 2 BIS, SCIOLZE, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001262"|"Sciolze"
"8736"|"0101000020787F000020323333F42019416845E1AAC90C5341"|"Scuola"|"Scuola - Primaria"|"Sciolze"|"Strada Bocchetta"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001262"|"Sciolze"
"5327"|"0101000020787F0000DC10549DD9F315414FEDF169AFF25241"|"Poste"|""|"Angrogna"|"PIAZZA ROMA 1, ANGROGNA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001011"|"Angrogna"
"11685"|"0101000020787F000098703D0AEC9A1B41C6D4A34079385341"|"Scuola"|"Scuola - Sec. 1 Gr."|"Arborio"|""|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"002006"|"Arborio"
"8145"|"0101000020787F000004653D0AC4F3154176D4A340B4F25241"|"Scuola"|"Scuola - Infanzia-primaria"|"Angrogna"|"Piazza Roma 10"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001011"|"Angrogna"
"9783"|"0101000020787F0000B0AC1E85C7F31541106E3D6AAEF25241"|"Scuola"|"Scuola - Infanzia"|"Angrogna"|"Piazza Roma 10"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001011"|"Angrogna"
"5560"|"0101000020787F0000F64CBCF1FF2F1941D13CD31232145341"|"Poste"|""|"Castagneto Po"|"PIAZZA ROVERE 3, CASTAGNETO PO, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001064"|"Castagneto Po"
"9599"|"0101000020787F0000D97914AE172E1941B1265C4F10145341"|"Scuola"|"Scuola - Primaria"|"Castagneto Po"|"Via Cuneo, 2"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001064"|"Castagneto Po"
"10037"|"0101000020787F000002D6A3701E2E1941158DC2F533145341"|"Scuola"|"Scuola - Infanzia"|"Castagneto Po"|"C.so Italia 15"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001064"|"Castagneto Po"
"5078"|"0101000020787F000068F265A619DF184122E2BB7CB12D5341"|"Poste"|""|"San Martino Canavese"|"VIA ARDUINO 29, SAN MARTINO CANAVESE, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001247"|"San Martino Canavese"
"8072"|"0101000020787F0000D03133330DDD184102DF7A14AF2D5341"|"Scuola"|"Scuola - Infanzia"|"San Martino Canavese"|"Via Arduino 44"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"300"|"001247"|"San Martino Canavese"
"1690"|"0101000020787F0000812A6909BCA71C4175D12C1D10325341"|"Banche-ATM"|""|"Novara"|"CORSO TORINO, 27/E NOVARA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"6150"|"0101000020787F000029EEDF2EF5A91C41490CC6D563325341"|"Poste"|""|"Novara"|"GIULIO CESARE 7 (CORSO), TORINO, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"8808"|"0101000020787F0000A3703D0A6CA81C41C6D4A30079325341"|"Scuola"|"Scuola - Infanzia"|"Novara"|"Via Perazzi 5"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"9236"|"0101000020787F00006F3D0AD72A9F1C415F6E3D3A3A325341"|"Scuola"|"Scuola - Sec. 1 Gr."|"Novara"|"Via Magalotti 13"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"9239"|"0101000020787F0000F4285C8F859D1C414CC0F5B834325341"|"Scuola"|"Scuola - Primaria"|"Novara"|"Via Galvani 20"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"9854"|"0101000020787F0000A3703D0A3CAB1C41C6D4A3003C325341"|"Scuola"|"Scuola - Sec. 1 Gr."|"Novara"|"Via Frasconi 6/a"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"10334"|"0101000020787F00000245080E799E1C41FCEF8DE853325341"|"Scuola"|"Scuola - Primaria"|"Novara"|"Via Galvani, 5"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"10558"|"0101000020787F0000B61E85EB9EA81C41BDFDFFDF69325341"|"Scuola"|"Scuola - Primaria"|"Novara"|"Via Cacciapiatti 1"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"10560"|"0101000020787F0000353333331B9D1C410FB61E7525325341"|"Scuola"|"Scuola - Infanzia"|"Novara"|"Via Galvani 30"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"332"|"0101000020787F0000CE3C1BE089A91C418A8FF606DD315341"|"Banche-ATM"|""|"Novara"|"VIALE ROMA 36 NOVARA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"333"|"0101000020787F0000D2574DE3D0AC1C41FE59DEADE5315341"|"Banche-ATM"|""|"Novara"|"VIALE ROMA, 21/H NOVARA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"339"|"0101000020787F0000646C5D34D3AB1C419534210ADE315341"|"Banche-ATM"|""|"Novara"|"VIA LARGO BALBO, 3 NOVARA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"346"|"0101000020787F00002C720BA51FA61C41BA250486BE315341"|"Banche-ATM"|""|"Novara"|"VIA ARGENTI, 1/D NOVARA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"985"|"0101000020787F00005B4B21BBCB9F1C41F5511949C5315341"|"Banche-ATM"|""|"Novara"|"VIA GALILEO GALILEI, 15 NOVARA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"1682"|"0101000020787F000043D4E74F50991C41449D819561315341"|"Banche-ATM"|""|"Novara"|"PIAZZA MARTIN LUTHER KING, 10 NOVARA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"1688"|"0101000020787F0000DB2E2FBAAAAB1C4145192C8DE0315341"|"Banche-ATM"|""|"Novara"|"LARGO CESARE BALBO, 6 NOVARA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"1693"|"0101000020787F000016693FB800A31C413C8689A79D315341"|"Banche-ATM"|""|"Novara"|"CORSO VERCELLI, 3 NOVARA"|""|""|"Banca d'Italia"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"5140"|"0101000020787F0000191672AE029B1C41AC045D8451315341"|"Poste"|""|"Novara"|"VIA BERGAMO 3 , NOVARA, ITALIA"|""|""|"http://www.blia.it/utili/abicab/elencoposte.php"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"8950"|"0101000020787F000007B0C87F8AA31C41B93705A15D315341"|"Scuola"|"Scuola - Sec. 2 Gr."|"Novara"|"Via Camoletti 21"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"8951"|"0101000020787F0000C9D2E08A93A71C418FE83C7930315341"|"Scuola"|"Scuola - Sec. 2 Gr."|"Novara"|"Via Toscana 20"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"8955"|"0101000020787F00000B339DD4D2A21C418CD1AC9131315341"|"Scuola"|"Scuola - Sec. 2 Gr."|"Novara"|"Via Liguria 5"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"8956"|"0101000020787F000098F4F7728EA51C41B27B389155315341"|"Scuola"|"Scuola - Sec. 2 Gr."|"Novara"|"Via Ricci 14"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"8957"|"0101000020787F0000F0785ACE9AA41C4148F4785F54315341"|"Scuola"|"Scuola - Sec. 2 Gr."|"Novara"|"Via Ricci 14"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"9233"|"0101000020787F0000F4285C8F4EA01C416945E1EA77315341"|"Scuola"|"Scuola - Primaria"|"Novara"|"Via Cagliari 5"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"9280"|"0101000020787F0000A3703D0AFCAB1C41C5D4A3C07A315341"|"Scuola"|"Scuola - Primaria"|"Novara"|"Via Boggiani"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
"10182"|"0101000020787F00003C0AD7A348A01C41B0265C0F72315341"|"Scuola"|"Scuola - Primaria"|"Novara"|"Via Cagliari"|""|""|"BDTRE"|""|"S"|"S"|""|""|""|""|""|""|"500"|"003106"|"NOVARA"
